ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_indicator,note_source
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2012,421,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2012,226,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,152214,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2013,147745,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2013,1557,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2013,2552,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2013,360,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,14576,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2013,14291,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2013,285,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,137638,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2013,133454,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2013,1272,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2013,2552,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2013,360,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,101189,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2013,98444,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2013,724,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2013,2021,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,9698,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2013,9698,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,91491,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2013,88746,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2013,724,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2013,2021,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,51025,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2013,49301,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2013,833,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2013,531,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2013,360,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,4878,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2013,4593,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2013,285,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2013,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,46147,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2013,44708,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2013,548,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2013,531,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2013,360,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,87349,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2014,84562,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2014,942,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2014,1845,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,5727,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2014,5529,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2014,198,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,81622,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2014,79033,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2014,744,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2014,1845,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,54953,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2014,53146,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2014,665,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2014,1142,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,3650,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2014,3452,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2014,198,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,51303,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2014,49694,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2014,467,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2014,1142,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,32396,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2014,31416,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2014,277,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2014,703,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,2077,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2014,2077,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,30319,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2014,29339,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2014,277,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2014,703,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2014,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2015,72830,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2015,70777,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2015,711,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2015,1094,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2015,248,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2015,5250,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2015,5250,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2015,67580,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2015,65527,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2015,711,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2015,1094,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2015,248,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2015,47052,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2015,45827,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2015,558,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2015,419,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2015,248,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2015,3178,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2015,3178,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2015,43874,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2015,42649,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2015,558,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2015,419,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2015,248,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2015,25778,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2015,24950,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2015,153,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2015,675,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2015,2072,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2015,2072,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2015,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
